iter	Passed	Remaining
3222	127503	70298
3223	127539	70257
3224	127575	70216
3225	127616	70177
3226	127651	70135
3227	127692	70096
3228	127729	70055
3229	127770	70016
3230	127813	69978
3231	127853	69939
3232	127889	69897
3233	127926	69857
3234	127969	69819
3235	128012	69781
3236	128049	69740
3237	128094	69704
3238	128136	69666
3239	128173	69624
3240	128214	69586
3241	128260	69550
3242	128302	69512
3243	128343	69473
3244	128386	69435
3245	128423	69394
3246	128465	69356
3247	128506	69317
3248	128543	69276
3249	128580	69235
3250	128621	69196
3251	128663	69158
3252	128706	69120
3253	128754	69085
3254	128791	69044
3255	128832	69006
3256	128868	68964
3257	128908	68925
3258	128944	68883
3259	128987	68846
3260	129023	68804
3261	129066	68766
3262	129103	68725
3263	129139	68684
3264	129175	68643
3265	129218	68605
3266	129265	68569
3267	129311	68533
3268	129348	68492
3269	129392	68455
3270	129430	68414
3271	129473	68377
3272	129516	68339
3273	129559	68301
3274	129600	68262
3275	129642	68224
3276	129679	68183
3277	129715	68142
3278	129752	68101
3279	129787	68059
3280	129822	68017
3281	129866	67979
3282	129906	67940
3283	129946	67901
3284	129987	67862
3285	130024	67821
3286	130061	67780
3287	130105	67743
3288	130147	67705
3289	130184	67664
3290	130221	67623
3291	130262	67584
3292	130305	67546
3293	130351	67510
3294	130394	67472
3295	130433	67433
3296	130470	67391
3297	130511	67353
3298	130549	67312
3299	130585	67271
3300	130620	67229
3301	130662	67191
3302	130700	67150
3303	130736	67109
3304	130778	67070
3305	130816	67030
3306	130857	66991
3307	130901	66954
3308	130937	66913
3309	130974	66872
3310	131011	66831
3311	131047	66789
3312	131083	66748
3313	131127	66711
3314	131164	66670
3315	131205	66631
3316	131249	66593
3317	131296	66558
3318	131345	66523
3319	131382	66482
3320	131427	66446
3321	131467	66406
3322	131511	66369
3323	131546	66327
3324	131589	66289
3325	131625	66248
3326	131669	66210
3327	131712	66172
3328	131749	66131
3329	131793	66094
3330	131833	66055
3331	131869	66013
3332	131917	65978
3333	131965	65943
3334	132004	65903
3335	132043	65863
3336	132088	65826
3337	132131	65788
3338	132167	65747
3339	132207	65708
3340	132249	65669
3341	132286	65628
3342	132327	65590
3343	132363	65548
3344	132400	65507
3345	132444	65470
3346	132487	65432
3347	132531	65394
3348	132576	65357
3349	132619	65320
3350	132662	65282
3351	132704	65243
3352	132742	65203
3353	132782	65163
3354	132818	65122
3355	132859	65083
3356	132896	65042
3357	132938	65004
3358	132986	64969
3359	133029	64931
3360	133065	64889
3361	133106	64850
3362	133150	64813
3363	133187	64772
3364	133223	64731
3365	133268	64694
3366	133303	64652
3367	133340	64611
3368	133376	64569
3369	133411	64528
3370	133448	64487
3371	133484	64446
3372	133534	64411
3373	133573	64371
3374	133609	64330
3375	133650	64291
3376	133686	64250
3377	133723	64209
3378	133765	64171
3379	133810	64134
3380	133851	64095
3381	133894	64056
3382	133937	64019
3383	133975	63978
3384	134011	63937
3385	134053	63899
3386	134093	63859
3387	134136	63821
3388	134178	63783
3389	134220	63744
3390	134257	63704
3391	134293	63662
3392	134335	63624
3393	134379	63586
3394	134423	63549
3395	134465	63511
3396	134507	63472
3397	134546	63432
3398	134589	63394
3399	134628	63354
3400	134663	63313
3401	134715	63278
3402	134765	63244
3403	134809	63206
3404	134850	63167
3405	134888	63127
3406	134926	63087
3407	134975	63051
3408	135023	63016
3409	135059	62974
3410	135101	62936
3411	135141	62897
3412	135177	62855
3413	135222	62818
3414	135258	62777
3415	135301	62739
3416	135344	62701
3417	135381	62660
3418	135417	62619
3419	135454	62578
3420	135497	62540
3421	135541	62502
3422	135585	62464
3423	135630	62428
3424	135675	62390
3425	135712	62350
3426	135751	62310
3427	135794	62272
3428	135830	62230
3429	135867	62189
3430	135913	62153
3431	135956	62115
3432	135992	62074
3433	136034	62035
3434	136076	61997
3435	136124	61961
3436	136165	61922
3437	136202	61881
3438	136242	61842
3439	136283	61803
3440	136326	61764
3441	136366	61725
3442	136405	61685
3443	136446	61646
3444	136483	61605
3445	136519	61564
3446	136555	61523
3447	136597	61484
3448	136634	61443
3449	136676	61405
3450	136719	61367
3451	136761	61328
3452	136807	61292
3453	136853	61255
3454	136894	61216
3455	136930	61174
3456	136970	61135
3457	137006	61094
3458	137042	61052
3459	137084	61014
3460	137121	60973
3461	137164	60935
3462	137201	60894
3463	137238	60854
3464	137275	60813
3465	137316	60774
3466	137359	60736
3467	137395	60695
3468	137435	60655
3469	137477	60616
3470	137513	60575
3471	137555	60537
3472	137591	60495
3473	137637	60458
3474	137677	60419
3475	137720	60381
3476	137762	60342
3477	137802	60303
3478	137846	60265
3479	137893	60229
3480	137936	60191
3481	137980	60153
3482	138018	60113
3483	138059	60074
3484	138102	60035
3485	138137	59994
3486	138179	59955
3487	138216	59914
3488	138259	59876
3489	138295	59835
3490	138336	59796
3491	138374	59756
3492	138418	59718
3493	138461	59680
3494	138503	59641
3495	138546	59603
3496	138582	59562
3497	138626	59524
3498	138663	59483
3499	138699	59442
3500	138742	59404
3501	138786	59366
3502	138830	59328
3503	138873	59290
3504	138915	59252
3505	138953	59211
3506	138993	59172
3507	139033	59132
3508	139076	59094
3509	139113	59053
3510	139149	59012
3511	139184	58971
3512	139226	58932
3513	139267	58893
3514	139313	58856
3515	139357	58818
3516	139400	58780
3517	139437	58739
3518	139479	58700
3519	139523	58663
3520	139560	58622
3521	139602	58584
3522	139644	58545
3523	139681	58504
3524	139724	58466
3525	139767	58428
3526	139803	58386
3527	139845	58348
3528	139884	58308
3529	139920	58267
3530	139958	58226
3531	139994	58185
3532	140031	58145
3533	140075	58107
3534	140111	58065
3535	140148	58025
3536	140191	57986
3537	140234	57948
3538	140272	57908
3539	140314	57869
3540	140359	57832
3541	140401	57793
3542	140438	57752
3543	140479	57713
3544	140516	57673
3545	140563	57636
3546	140605	57597
3547	140645	57558
3548	140686	57519
3549	140723	57478
3550	140760	57437
3551	140797	57397
3552	140841	57359
3553	140884	57321
3554	140921	57280
3555	140958	57239
3556	140999	57200
3557	141042	57162
3558	141079	57121
3559	141118	57081
3560	141155	57040
3561	141199	57002
3562	141242	56964
3563	141278	56923
3564	141318	56883
3565	141359	56844
3566	141393	56803
3567	141428	56761
3568	141464	56720
3569	141500	56679
3570	141537	56638
3571	141573	56597
3572	141609	56556
3573	141646	56515
3574	141683	56475
3575	141719	56434
3576	141762	56396
3577	141806	56358
3578	141849	56319
3579	141889	56280
3580	141932	56242
3581	141969	56201
3582	142004	56159
3583	142041	56118
3584	142080	56079
3585	142124	56041
3586	142165	56002
3587	142208	55963
3588	142246	55923
3589	142289	55885
3590	142327	55844
3591	142370	55806
3592	142413	55768
3593	142450	55727
3594	142502	55692
3595	142544	55654
3596	142580	55612
3597	142621	55574
3598	142664	55535
3599	142700	55494
3600	142747	55457
3601	142790	55419
3602	142832	55380
3603	142875	55342
3604	142911	55301
3605	142953	55262
3606	143003	55226
3607	143046	55188
3608	143087	55149
3609	143129	55110
3610	143172	55072
3611	143209	55031
3612	143245	54990
3613	143287	54952
3614	143329	54913
3615	143372	54874
3616	143417	54837
3617	143462	54799
3618	143499	54759
3619	143535	54717
3620	143583	54681
3621	143618	54640
3622	143655	54599
3623	143692	54558
3624	143728	54517
3625	143770	54478
3626	143813	54440
3627	143856	54402
3628	143896	54362
3629	143933	54321
3630	143976	54283
3631	144024	54247
3632	144073	54211
3633	144111	54170
3634	144148	54130
3635	144192	54091
3636	144231	54052
3637	144275	54013
3638	144316	53975
3639	144366	53939
3640	144412	53901
3641	144449	53861
3642	144485	53820
3643	144524	53780
3644	144559	53738
3645	144595	53697
3646	144631	53656
3647	144667	53615
3648	144704	53575
3649	144744	53535
3650	144786	53496
3651	144829	53458
3652	144869	53418
3653	144912	53380
3654	144956	53342
3655	144999	53303
3656	145041	53265
3657	145082	53226
3658	145124	53187
3659	145163	53147
3660	145204	53107
3661	145242	53067
3662	145283	53028
3663	145323	52989
3664	145367	52951
3665	145410	52912
3666	145447	52872
3667	145491	52833
3668	145528	52793
3669	145568	52753
3670	145606	52713
3671	145650	52675
3672	145690	52635
3673	145732	52597
3674	145776	52559
3675	145820	52520
3676	145863	52482
3677	145906	52443
3678	145947	52404
3679	145990	52366
3680	146026	52325
3681	146068	52286
3682	146109	52247
3683	146151	52208
3684	146194	52169
3685	146238	52131
3686	146281	52093
3687	146319	52052
3688	146362	52014
3689	146402	51974
3690	146441	51934
3691	146484	51896
3692	146528	51858
3693	146569	51819
3694	146606	51778
3695	146656	51742
3696	146693	51701
3697	146734	51662
3698	146776	51623
3699	146817	51584
3700	146853	51543
3701	146889	51502
3702	146927	51462
3703	146969	51423
3704	147005	51382
3705	147041	51341
3706	147078	51300
3707	147121	51262
3708	147163	51223
3709	147204	51184
3710	147244	51144
3711	147284	51105
3712	147324	51065
3713	147360	51024
3714	147396	50983
3715	147432	50942
3716	147476	50904
3717	147512	50863
3718	147555	50825
3719	147592	50784
3720	147637	50746
3721	147679	50707
3722	147715	50666
3723	147751	50625
3724	147787	50584
3725	147830	50546
3726	147871	50507
3727	147908	50466
3728	147948	50427
3729	147985	50386
3730	148022	50345
3731	148063	50306
3732	148100	50265
3733	148139	50226
3734	148182	50187
3735	148223	50148
3736	148266	50109
3737	148309	50071
3738	148352	50032
3739	148399	49995
3740	148436	49955
3741	148483	49917
3742	148520	49877
3743	148564	49839
3744	148606	49800
3745	148650	49761
3746	148692	49722
3747	148727	49681
3748	148763	49640
3749	148809	49603
3750	148847	49562
3751	148884	49522
3752	148920	49481
3753	148959	49441
3754	149002	49402
3755	149045	49364
3756	149087	49325
3757	149123	49284
3758	149164	49245
3759	149209	49207
3760	149246	49166
3761	149283	49126
3762	149324	49087
3763	149365	49047
3764	149407	49008
3765	149449	48969
3766	149484	48928
3767	149526	48889
3768	149567	48850
3769	149604	48809
3770	149653	48773
3771	149690	48732
3772	149726	48691
3773	149768	48652
3774	149812	48614
3775	149853	48575
3776	149896	48536
3777	149945	48500
3778	149985	48460
3779	150027	48421
3780	150071	48383
3781	150113	48344
3782	150150	48303
3783	150192	48264
3784	150235	48226
3785	150277	48187
3786	150319	48148
3787	150363	48109
3788	150405	48071
3789	150441	48030
3790	150477	47989
3791	150513	47948
3792	150555	47909
3793	150598	47870
3794	150640	47831
3795	150678	47791
3796	150721	47753
3797	150758	47712
3798	150794	47671
3799	150837	47633
3800	150880	47594
3801	150918	47553
3802	150962	47515
3803	151000	47475
3804	151044	47436
3805	151086	47398
3806	151128	47359
3807	151167	47319
3808	151211	47280
3809	151254	47242
3810	151298	47203
3811	151338	47164
3812	151380	47125
3813	151421	47086
3814	151468	47048
3815	151510	47009
3816	151550	46969
3817	151585	46928
3818	151628	46890
3819	151670	46851
3820	151712	46811
3821	151749	46771
3822	151792	46732
3823	151835	46694
3824	151877	46655
3825	151914	46614
3826	151957	46575
3827	151992	46534
3828	152040	46497
3829	152077	46457
3830	152114	46416
3831	152157	46377
3832	152198	46338
3833	152239	46299
3834	152282	46260
3835	152324	46221
3836	152360	46180
3837	152397	46140
3838	152440	46101
3839	152482	46062
3840	152525	46023
3841	152567	45984
3842	152603	45943
3843	152645	45904
3844	152687	45865
3845	152724	45825
3846	152760	45784
3847	152797	45743
3848	152836	45703
3849	152874	45663
3850	152917	45625
3851	152953	45584
3852	152990	45543
3853	153037	45506
3854	153077	45466
3855	153120	45427
3856	153164	45389
3857	153205	45349
3858	153246	45310
3859	153289	45271
3860	153333	45233
3861	153374	45194
3862	153410	45153
3863	153446	45112
3864	153490	45074
3865	153531	45034
3866	153574	44996
3867	153616	44957
3868	153657	44917
3869	153694	44877
3870	153738	44838
3871	153781	44800
3872	153817	44759
3873	153858	44719
3874	153900	44680
3875	153936	44639
3876	153978	44601
3877	154020	44561
3878	154062	44522
3879	154103	44483
3880	154140	44443
3881	154184	44404
3882	154233	44367
3883	154278	44329
3884	154314	44288
3885	154358	44249
3886	154402	44211
3887	154446	44173
3888	154488	44133
3889	154524	44093
3890	154566	44054
3891	154607	44014
3892	154651	43976
3893	154686	43935
3894	154734	43897
3895	154771	43857
3896	154814	43818
3897	154852	43778
3898	154894	43739
3899	154936	43700
3900	154972	43659
3901	155015	43620
3902	155058	43581
3903	155095	43541
3904	155138	43502
3905	155181	43463
3906	155220	43423
3907	155256	43382
3908	155293	43342
3909	155342	43305
3910	155385	43266
3911	155429	43227
3912	155469	43188
3913	155511	43149
3914	155548	43108
3915	155584	43067
3916	155620	43027
3917	155658	42986
3918	155697	42946
3919	155740	42908
3920	155776	42867
3921	155812	42826
3922	155853	42787
3923	155895	42748
3924	155937	42708
3925	155972	42667
3926	156009	42627
3927	156044	42586
3928	156083	42546
3929	156119	42505
3930	156156	42465
3931	156199	42426
3932	156241	42387
3933	156283	42348
3934	156327	42309
3935	156370	42270
3936	156413	42231
3937	156449	42191
3938	156491	42152
3939	156526	42111
3940	156568	42072
3941	156615	42034
3942	156655	41994
3943	156692	41954
3944	156731	41914
3945	156774	41875
3946	156812	41835
3947	156853	41795
3948	156889	41755
3949	156931	41715
3950	156969	41675
3951	157006	41635
3952	157046	41595
3953	157088	41556
3954	157133	41518
3955	157177	41479
3956	157219	41440
3957	157257	41400
3958	157297	41360
3959	157339	41321
3960	157381	41282
3961	157421	41242
3962	157466	41204
3963	157509	41165
3964	157556	41127
3965	157598	41088
3966	157646	41050
3967	157687	41011
3968	157725	40971
3969	157767	40932
3970	157803	40891
3971	157846	40852
3972	157882	40811
3973	157917	40770
3974	157954	40730
3975	157991	40690
3976	158036	40651
3977	158079	40612
3978	158123	40574
3979	158163	40534
3980	158210	40496
3981	158266	40460
3982	158309	40421
3983	158352	40383
3984	158395	40344
3985	158441	40305
3986	158484	40267
3987	158522	40226
3988	158564	40187
3989	158601	40147
3990	158645	40108
3991	158682	40068
3992	158723	40028
3993	158759	39988
3994	158803	39949
3995	158840	39908
3996	158879	39868
3997	158916	39828
3998	158953	39788
3999	158990	39747
4000	159032	39708
4001	159073	39669
4002	159116	39630
4003	159151	39589
4004	159188	39548
4005	159233	39510
4006	159277	39471
4007	159319	39432
4008	159361	39393
4009	159396	39352
4010	159439	39313
4011	159476	39272
4012	159523	39234
4013	159567	39196
4014	159610	39157
4015	159648	39116
4016	159693	39078
4017	159736	39039
4018	159777	39000
4019	159817	38960
4020	159859	38921
4021	159896	38880
4022	159940	38842
4023	159983	38803
4024	160027	38764
4025	160069	38725
4026	160113	38686
4027	160155	38647
4028	160197	38607
4029	160240	38569
4030	160285	38530
4031	160326	38491
4032	160369	38452
4033	160412	38413
4034	160448	38372
4035	160484	38331
4036	160520	38291
4037	160557	38250
4038	160599	38211
4039	160643	38172
4040	160687	38134
4041	160724	38093
4042	160762	38053
4043	160798	38012
4044	160838	37973
4045	160878	37933
4046	160915	37892
4047	160952	37852
4048	160994	37813
4049	161037	37774
4050	161072	37733
4051	161115	37694
4052	161157	37655
4053	161192	37614
4054	161234	37575
4055	161276	37535
4056	161317	37496
4057	161354	37455
4058	161406	37418
4059	161448	37379
4060	161494	37341
4061	161539	37302
4062	161579	37263
4063	161615	37222
4064	161656	37183
4065	161700	37144
4066	161744	37105
4067	161786	37066
4068	161835	37028
4069	161876	36989
4070	161912	36948
4071	161962	36910
4072	162006	36872
4073	162043	36831
4074	162087	36792
4075	162129	36753
4076	162170	36714
4077	162207	36673
4078	162255	36635
4079	162304	36598
4080	162347	36559
4081	162390	36519
4082	162434	36481
4083	162474	36441
4084	162509	36400
4085	162551	36361
4086	162598	36322
4087	162644	36284
4088	162681	36244
4089	162717	36203
4090	162758	36164
4091	162804	36125
4092	162846	36086
4093	162891	36047
4094	162933	36008
4095	162975	35969
4096	163038	35934
4097	163080	35895
4098	163115	35854
4099	163158	35815
4100	163201	35776
4101	163250	35738
4102	163286	35697
4103	163333	35659
4104	163380	35621
4105	163424	35582
4106	163461	35541
4107	163507	35503
4108	163543	35462
4109	163579	35422
4110	163619	35382
4111	163662	35343
4112	163704	35304
4113	163748	35265
4114	163791	35226
4115	163833	35186
4116	163878	35148
4117	163915	35107
4118	163959	35068
4119	164004	35030
4120	164041	34989
4121	164079	34949
4122	164122	34910
4123	164164	34871
4124	164204	34831
4125	164250	34792
4126	164292	34753
4127	164333	34713
4128	164375	34674
4129	164416	34634
4130	164458	34595
4131	164501	34556
4132	164546	34517
4133	164582	34477
4134	164624	34437
4135	164660	34397
4136	164697	34356
4137	164736	34316
4138	164776	34277
4139	164819	34237
4140	164861	34198
4141	164903	34159
4142	164945	34119
4143	164990	34080
4144	165032	34041
4145	165073	34002
4146	165115	33962
4147	165152	33922
4148	165194	33883
4149	165237	33843
4150	165279	33804
4151	165324	33765
4152	165365	33726
4153	165408	33687
4154	165446	33646
4155	165489	33607
4156	165531	33568
4157	165573	33528
4158	165620	33490
4159	165662	33451
4160	165698	33410
4161	165740	33371
4162	165775	33330
4163	165812	33289
4164	165855	33250
4165	165898	33211
4166	165942	33172
4167	165978	33131
4168	166019	33092
4169	166054	33051
4170	166101	33013
4171	166137	32972
4172	166179	32933
4173	166220	32893
4174	166265	32854
4175	166306	32815
4176	166342	32774
4177	166387	32735
4178	166430	32696
4179	166473	32657
4180	166514	32617
4181	166559	32579
4182	166602	32539
4183	166647	32501
4184	166689	32461
4185	166729	32421
4186	166773	32382
4187	166815	32343
4188	166850	32302
4189	166892	32263
4190	166940	32225
4191	166983	32185
4192	167022	32145
4193	167061	32105
4194	167104	32066
4195	167149	32027
4196	167191	31988
4197	167233	31948
4198	167276	31909
4199	167318	31870
4200	167368	31832
4201	167411	31793
4202	167454	31753
4203	167498	31714
4204	167534	31674
4205	167574	31634
4206	167617	31595
4207	167658	31555
4208	167698	31515
4209	167736	31475
4210	167773	31435
4211	167816	31395
4212	167853	31355
4213	167895	31316
4214	167933	31275
4215	167970	31235
4216	168013	31196
4217	168053	31156
4218	168096	31117
4219	168133	31076
4220	168177	31037
4221	168213	30997
4222	168254	30957
4223	168301	30919
4224	168338	30878
4225	168382	30839
4226	168429	30801
4227	168468	30761
4228	168505	30720
4229	168549	30681
4230	168594	30642
4231	168637	30603
4232	168673	30562
4233	168716	30523
4234	168757	30484
4235	168801	30444
4236	168837	30404
4237	168873	30363
4238	168914	30324
4239	168957	30284
4240	168997	30245
4241	169039	30205
4242	169081	30166
4243	169120	30126
4244	169163	30086
4245	169204	30047
4246	169252	30008
4247	169300	29970
4248	169336	29929
4249	169378	29890
4250	169419	29850
4251	169468	29812
4252	169509	29772
4253	169553	29733
4254	169589	29693
4255	169632	29653
4256	169682	29615
4257	169718	29575
4258	169760	29535
4259	169802	29496
4260	169844	29456
4261	169880	29416
4262	169922	29376
4263	169963	29337
4264	170006	29297
4265	170044	29257
4266	170082	29217
4267	170118	29176
4268	170160	29137
4269	170207	29098
4270	170249	29059
4271	170299	29021
4272	170340	28981
4273	170381	28941
4274	170424	28902
4275	170467	28862
4276	170509	28823
4277	170546	28783
4278	170583	28742
4279	170632	28704
4280	170674	28665
4281	170710	28624
4282	170749	28584
4283	170793	28545
4284	170837	28506
4285	170875	28465
4286	170917	28426
4287	170955	28386
4288	170998	28346
4289	171034	28306
4290	171079	28267
4291	171123	28228
4292	171166	28188
4293	171204	28148
4294	171247	28109
4295	171287	28069
4296	171335	28030
4297	171372	27990
4298	171409	27950
4299	171451	27910
4300	171493	27871
4301	171534	27831
4302	171576	27791
4303	171619	27752
4304	171659	27712
4305	171701	27673
4306	171744	27633
4307	171787	27594
4308	171824	27554
4309	171867	27514
4310	171910	27475
4311	171959	27436
4312	172002	27397
4313	172042	27357
4314	172087	27318
4315	172137	27280
4316	172180	27240
4317	172221	27201
4318	172265	27162
4319	172301	27121
4320	172345	27082
4321	172391	27043
4322	172427	27002
4323	172472	26963
4324	172508	26923
4325	172549	26883
4326	172586	26843
4327	172630	26804
4328	172672	26764
4329	172715	26725
4330	172752	26684
4331	172795	26645
4332	172831	26604
4333	172872	26565
4334	172910	26524
4335	172952	26485
4336	172989	26445
4337	173039	26406
4338	173076	26366
4339	173119	26326
4340	173162	26287
4341	173205	26248
4342	173248	26208
4343	173283	26167
4344	173327	26128
4345	173364	26088
4346	173405	26048
4347	173448	26009
4348	173485	25968
4349	173521	25928
4350	173562	25888
4351	173599	25848
4352	173645	25809
4353	173681	25768
4354	173717	25728
4355	173758	25688
4356	173803	25649
4357	173847	25610
4358	173883	25569
4359	173931	25531
4360	173976	25492
4361	174017	25452
4362	174060	25412
4363	174095	25372
4364	174138	25332
4365	174175	25292
4366	174218	25253
4367	174255	25212
4368	174292	25172
4369	174335	25132
4370	174377	25093
4371	174423	25054
4372	174465	25014
4373	174511	24975
4374	174553	24936
4375	174596	24896
4376	174639	24857
4377	174684	24818
4378	174720	24777
4379	174762	24738
4380	174807	24698
4381	174844	24658
4382	174885	24618
4383	174922	24578
4384	174971	24539
4385	175012	24500
4386	175049	24459
4387	175090	24420
4388	175132	24380
4389	175169	24340
4390	175205	24299
4391	175241	24259
4392	175281	24219
4393	175326	24180
4394	175371	24140
4395	175410	24101
4396	175456	24061
4397	175498	24022
4398	175536	23982
4399	175573	23941
4400	175613	23902
4401	175648	23861
4402	175695	23822
4403	175743	23783
4404	175779	23743
4405	175815	23702
4406	175853	23662
4407	175895	23623
4408	175937	23583
4409	175980	23543
4410	176018	23503
4411	176055	23463
4412	176098	23423
4413	176139	23384
4414	176181	23344
4415	176217	23304
4416	176256	23264
4417	176293	23223
4418	176336	23184
4419	176378	23144
4420	176420	23105
4421	176456	23064
4422	176494	23024
4423	176530	22984
4424	176572	22944
4425	176616	22905
4426	176659	22865
4427	176702	22826
4428	176738	22785
4429	176780	22746
4430	176817	22705
4431	176859	22666
4432	176904	22626
4433	176945	22587
4434	176986	22547
4435	177026	22507
4436	177064	22467
4437	177101	22427
4438	177145	22387
4439	177189	22348
4440	177232	22308
4441	177268	22268
4442	177305	22227
4443	177341	22187
4444	177377	22147
4445	177413	22106
4446	177456	22067
4447	177499	22027
4448	177539	21987
4449	177579	21948
4450	177615	21907
4451	177653	21867
4452	177694	21827
4453	177731	21787
4454	177780	21748
4455	177824	21709
4456	177865	21669
4457	177904	21629
4458	177947	21589
4459	177983	21549
4460	178020	21509
4461	178062	21469
4462	178107	21430
4463	178155	21391
4464	178200	21352
4465	178237	21311
4466	178280	21272
4467	178323	21232
4468	178358	21192
4469	178402	21152
4470	178445	21113
4471	178480	21072
4472	178516	21032
4473	178552	20992
4474	178597	20952
4475	178634	20912
4476	178671	20872
4477	178707	20831
4478	178750	20792
4479	178786	20752
4480	178824	20711
4481	178861	20671
4482	178903	20632
4483	178945	20592
4484	178981	20551
4485	179029	20512
4486	179071	20473
4487	179107	20432
4488	179143	20392
4489	179193	20353
4490	179230	20313
4491	179272	20273
4492	179309	20233
4493	179353	20194
4494	179395	20154
4495	179435	20114
4496	179476	20074
4497	179519	20035
4498	179561	19995
4499	179598	19955
4500	179634	19915
4501	179677	19875
4502	179720	19835
4503	179756	19795
4504	179795	19755
4505	179840	19716
4506	179887	19677
4507	179924	19636
4508	179960	19596
4509	179997	19556
4510	180038	19516
4511	180084	19477
4512	180120	19436
4513	180156	19396
4514	180192	19356
4515	180232	19316
4516	180275	19276
4517	180311	19236
4518	180355	19196
4519	180392	19156
4520	180434	19117
4521	180470	19076
4522	180512	19037
4523	180548	18996
4524	180583	18956
4525	180628	18916
4526	180669	18877
4527	180711	18837
4528	180754	18797
4529	180795	18758
4530	180832	18717
4531	180885	18679
4532	180928	18639
4533	180970	18599
4534	181013	18560
4535	181050	18520
4536	181088	18480
4537	181131	18440
4538	181172	18400
4539	181220	18361
4540	181262	18321
4541	181305	18282
4542	181346	18242
4543	181386	18202
4544	181425	18162
4545	181467	18122
4546	181508	18083
4547	181548	18043
4548	181593	18003
4549	181633	17963
4550	181679	17924
4551	181720	17884
4552	181761	17844
4553	181810	17805
4554	181847	17765
4555	181883	17725
4556	181926	17685
4557	181966	17645
4558	182015	17606
4559	182051	17566
4560	182087	17526
4561	182129	17486
4562	182171	17446
4563	182220	17407
4564	182262	17367
4565	182306	17328
4566	182351	17288
4567	182395	17249
4568	182432	17209
4569	182473	17169
4570	182516	17129
4571	182551	17089
4572	182593	17049
4573	182636	17009
4574	182673	16969
4575	182717	16930
4576	182760	16890
4577	182803	16850
4578	182850	16811
4579	182895	16772
4580	182931	16731
4581	182974	16692
4582	183016	16652
4583	183058	16612
4584	183096	16572
4585	183138	16532
4586	183175	16492
4587	183211	16452
4588	183256	16412
4589	183292	16372
4590	183328	16332
4591	183370	16292
4592	183413	16252
4593	183456	16213
4594	183498	16173
4595	183543	16133
4596	183578	16093
4597	183614	16053
4598	183657	16013
4599	183694	15973
4600	183733	15933
4601	183782	15894
4602	183823	15854
4603	183859	15814
4604	183900	15774
4605	183948	15735
4606	183991	15695
4607	184027	15655
4608	184070	15615
4609	184113	15575
4610	184154	15535
4611	184197	15496
4612	184239	15456
4613	184275	15416
4614	184310	15375
4615	184345	15335
4616	184383	15295
4617	184426	15255
4618	184465	15215
4619	184507	15175
4620	184546	15135
4621	184590	15096
4622	184631	15056
4623	184679	15017
4624	184722	14977
4625	184765	14937
4626	184809	14898
4627	184853	14858
4628	184896	14818
4629	184938	14779
4630	184974	14738
4631	185011	14698
4632	185047	14658
4633	185088	14618
4634	185136	14579
4635	185179	14539
4636	185223	14499
4637	185265	14460
4638	185308	14420
4639	185344	14380
4640	185397	14341
4641	185433	14300
4642	185474	14261
4643	185521	14221
4644	185564	14181
4645	185611	14142
4646	185653	14102
4647	185702	14063
4648	185746	14023
4649	185790	13984
4650	185836	13944
4651	185878	13904
4652	185918	13865
4653	185962	13825
4654	186012	13786
4655	186053	13746
4656	186102	13706
4657	186144	13667
4658	186188	13627
4659	186227	13587
4660	186270	13547
4661	186314	13507
4662	186354	13468
4663	186400	13428
4664	186443	13388
4665	186486	13349
4666	186522	13308
4667	186565	13269
4668	186608	13229
4669	186648	13189
4670	186690	13149
4671	186732	13109
4672	186767	13069
4673	186812	13029
4674	186849	12989
4675	186898	12950
4676	186937	12910
4677	186974	12869
4678	187018	12830
4679	187063	12790
4680	187099	12750
4681	187136	12710
4682	187174	12670
4683	187216	12630
4684	187262	12590
4685	187303	12550
4686	187344	12510
4687	187388	12471
4688	187430	12431
4689	187466	12391
4690	187508	12351
4691	187553	12311
4692	187589	12271
4693	187628	12231
4694	187665	12191
4695	187709	12151
4696	187748	12111
4697	187790	12071
4698	187831	12031
4699	187867	11991
4700	187903	11951
4701	187940	11911
4702	187982	11871
4703	188018	11831
4704	188066	11791
4705	188102	11751
4706	188145	11711
4707	188181	11671
4708	188217	11631
4709	188265	11591
4710	188310	11552
4711	188351	11512
4712	188391	11472
4713	188434	11432
4714	188471	11392
4715	188517	11352
4716	188562	11312
4717	188598	11272
4718	188640	11232
4719	188684	11193
4720	188727	11153
4721	188774	11113
4722	188817	11073
4723	188860	11034
4724	188906	10994
4725	188948	10954
4726	188983	10914
4727	189023	10874
4728	189062	10834
4729	189099	10794
4730	189134	10754
4731	189170	10713
4732	189213	10673
4733	189256	10634
4734	189292	10593
4735	189328	10553
4736	189372	10514
4737	189421	10474
4738	189457	10434
4739	189499	10394
4740	189536	10354
4741	189573	10314
4742	189610	10274
4743	189653	10234
4744	189698	10194
4745	189734	10154
4746	189778	10114
4747	189814	10074
4748	189849	10034
4749	189887	9994
4750	189930	9954
4751	189972	9914
4752	190011	9874
4753	190050	9834
4754	190096	9794
4755	190138	9754
4756	190181	9714
4757	190222	9675
4758	190266	9635
4759	190301	9595
4760	190338	9554
4761	190374	9514
4762	190411	9474
4763	190454	9434
4764	190491	9394
4765	190536	9354
4766	190574	9314
4767	190612	9274
4768	190652	9234
4769	190699	9195
4770	190740	9155
4771	190781	9115
4772	190822	9075
4773	190867	9035
4774	190909	8995
4775	190949	8955
