iter	MAE	MAE
1947	89.32769437	89.32767857
1948	89.32081226	89.32082016
1949	89.31154393	89.31153603
1950	89.3033976	89.3033976
1951	89.29563843	89.29563843
1952	89.2874763	89.2874763
1953	89.27792351	89.27792351
1954	89.27113622	89.27112832
1955	89.26474399	89.2647519
1956	89.25573641	89.25574431
1957	89.24951802	89.24952592
1958	89.24292826	89.24292826
1959	89.2357854	89.2357933
1960	89.22837389	89.22837389
1961	89.21784924	89.21785714
1962	89.21118047	89.21119627
1963	89.20530973	89.20533344
1964	89.19798515	89.19798515
1965	89.1909134	89.1909055
1966	89.1812658	89.18128161
1967	89.17397282	89.17398072
1968	89.16666403	89.16665613
1969	89.15803571	89.15802781
1970	89.14871997	89.14874368
1971	89.1426201	89.1426201
1972	89.13331226	89.13330436
1973	89.12658818	89.12659608
1974	89.11915297	89.11915297
1975	89.11153603	89.11152023
1976	89.10426675	89.10425885
1977	89.09498262	89.09499052
1978	89.0886615	89.0886615
1979	89.08167668	89.08168458
1980	89.07581384	89.07581384
1981	89.06810209	89.06810209
1982	89.06005847	89.06006637
1983	89.05246523	89.05246523
1984	89.04527497	89.04527497
1985	89.03542984	89.03542984
1986	89.02890329	89.02891909
1987	89.02229772	89.02229772
1988	89.01515487	89.01516277
1989	89.00786979	89.00786979
1990	89.00163559	89.00164349
1991	88.99510904	88.99510904
1992	88.98936473	88.98936473
1993	88.98007269	88.98008059
1994	88.97117573	88.97118363
1995	88.96336125	88.96336125
1996	88.95580752	88.95579962
1997	88.94765329	88.94765329
1998	88.94019437	88.94018647
1999	88.9341103	88.9341103
2000	88.92634324	88.92634324
2001	88.91799147	88.91798357
2002	88.91159134	88.91158344
2003	88.90435367	88.90435367
2004	88.89702118	88.89702118
2005	88.89019437	88.89020228
2006	88.87748104	88.87748104
2007	88.87146018	88.87146018
2008	88.86596081	88.86596081
2009	88.85999526	88.85999526
2010	88.85459071	88.85458281
2011	88.84367099	88.84366308
2012	88.83734197	88.83734987
2013	88.83109987	88.83109987
2014	88.82247946	88.82247946
2015	88.81695638	88.81694058
2016	88.80918142	88.80918142
2017	88.80233881	88.80233881
2018	88.7960335	88.7960256
2019	88.79030499	88.79030499
2020	88.78385746	88.78386536
2021	88.77472345	88.77471555
2022	88.7653129	88.7653129
2023	88.75826485	88.75826485
2024	88.75051359	88.75051359
2025	88.74270702	88.74272282
2026	88.73641751	88.73642541
2027	88.72978034	88.72976454
2028	88.72121523	88.72120733
2029	88.71183628	88.71182838
2030	88.70585493	88.70584703
2031	88.69810367	88.69810367
2032	88.69171934	88.69172724
2033	88.6852007	88.6852086
2034	88.67714918	88.67714128
2035	88.66884482	88.66884482
2036	88.66169406	88.66169406
2037	88.65212547	88.65212547
2038	88.64628635	88.64627845
2039	88.6386299	88.6386299
2040	88.63210335	88.63210335
2041	88.62560051	88.6255926
2042	88.61918458	88.61919248
2043	88.61370101	88.61370101
2044	88.60380057	88.60378477
2045	88.59721081	88.59720291
2046	88.59103982	88.59105563
2047	88.58437105	88.58437895
2048	88.57819216	88.57818426
2049	88.56716182	88.56717762
2050	88.56085651	88.56085651
2051	88.55308944	88.55309735
2052	88.54536188	88.54536188
2053	88.53836915	88.53837705
2054	88.5312579	88.53125
2055	88.52171302	88.52171302
2056	88.51229456	88.51228666
2057	88.50599716	88.50598925
2058	88.49861726	88.49862516
2059	88.4903208	88.4903208
2060	88.48193742	88.48195322
2061	88.47544248	88.47544248
2062	88.46802307	88.46801517
2063	88.46108565	88.46107775
2064	88.45443268	88.45443268
2065	88.44608091	88.44608091
2066	88.43936473	88.43936473
2067	88.43218236	88.43217446
2068	88.42405973	88.42406764
2069	88.418189	88.418189
2070	88.41227876	88.41227876
2071	88.40485936	88.40486726
2072	88.39701327	88.39702118
2073	88.38644121	88.38643331
2074	88.37910082	88.37910082
2075	88.37163401	88.37163401
2076	88.36568426	88.36568426
2077	88.35979772	88.35979772
2078	88.35417193	88.35417193
2079	88.34778761	88.34778761
2080	88.34138748	88.34138748
2081	88.33448957	88.33448957
2082	88.32825537	88.32826327
2083	88.32184735	88.32183944
2084	88.31064317	88.31063527
2085	88.30190424	88.30190424
2086	88.29652339	88.29653919
2087	88.2886378	88.2886457
2088	88.28219817	88.28220607
2089	88.2749921	88.275
2090	88.26896334	88.26896334
2091	88.26287927	88.26286346
2092	88.2573878	88.2573878
2093	88.25154867	88.25155657
2094	88.24363148	88.24363148
2095	88.23773704	88.23772914
2096	88.23208755	88.23207965
2097	88.22655657	88.22655657
2098	88.22123104	88.22122314
2099	88.21561315	88.21561315
2100	88.20921302	88.20919722
2101	88.20368205	88.20368995
2102	88.19597029	88.19597029
2103	88.18773704	88.18775284
2104	88.1818347	88.1818347
2105	88.17426517	88.17427307
2106	88.16794406	88.16795986
2107	88.15977402	88.15976612
2108	88.14973925	88.14973925
2109	88.14402655	88.14401865
2110	88.13730247	88.13731037
2111	88.13188211	88.13188211
2112	88.12608249	88.12608249
2113	88.11993521	88.11992731
2114	88.11154393	88.11154393
2115	88.10333439	88.10333439
2116	88.0960019	88.0960019
2117	88.08896966	88.08896966
2118	88.08219027	88.08219817
2119	88.07653287	88.07653287
2120	88.0704567	88.0704646
2121	88.06351928	88.06352718
2122	88.0573641	88.0573641
2123	88.05041087	88.05041087
2124	88.0437579	88.0437658
2125	88.03560367	88.03560367
2126	88.0278445	88.0278445
2127	88.02176833	88.02176833
2128	88.01524178	88.01526549
2129	88.00971871	88.00972661
2130	88.00245733	88.00245733
2131	87.99447693	87.99448483
2132	87.98915139	87.98915929
2133	87.98275126	87.98274336
2134	87.97697535	87.97697535
2135	87.96809418	87.96809418
2136	87.96142541	87.96142541
2137	87.95417193	87.95417193
2138	87.94822219	87.94823009
2139	87.9409292	87.9409371
2140	87.93493205	87.93491625
2141	87.92763906	87.92763906
2142	87.92009324	87.92009324
2143	87.91292668	87.91292668
2144	87.90710335	87.90710335
2145	87.90102718	87.90101928
2146	87.89550411	87.89549621
2147	87.88892225	87.88893805
2148	87.88366783	87.88366783
2149	87.87739412	87.87738622
2150	87.86981669	87.86981669
2151	87.86378003	87.86378003
2152	87.85722977	87.85722187
2153	87.85101928	87.85101928
2154	87.84612832	87.84612042
2155	87.83736568	87.83736568
2156	87.82973293	87.82973293
2157	87.82483407	87.82484197
2158	87.819872	87.8198641
2159	87.81356669	87.81355088
2160	87.8056811	87.8056811
2161	87.79808786	87.79808786
2162	87.79254109	87.79255689
2163	87.78552465	87.78552465
2164	87.7800885	87.7800964
2165	87.77436789	87.77436789
2166	87.76790455	87.76789665
2167	87.7613622	87.7613701
2168	87.75493047	87.75493837
2169	87.74670512	87.74672092
2170	87.74108723	87.74107933
2171	87.7346318	87.7346397
2172	87.72922724	87.72921934
2173	87.72303255	87.72304046
2174	87.71607143	87.71606353
2175	87.71033502	87.71033502
2176	87.70373736	87.70373736
2177	87.69781922	87.69781131
2178	87.69125316	87.69126106
2179	87.68546144	87.68544564
2180	87.67825537	87.67825537
2181	87.67283502	87.67283502
2182	87.66677465	87.66679046
2183	87.6602481	87.66025601
2184	87.65491466	87.65491466
2185	87.64953382	87.64952592
2186	87.64400284	87.64401075
2187	87.63364412	87.63363622
2188	87.62507901	87.62508692
2189	87.61835493	87.61836283
2190	87.61280025	87.61280025
2191	87.60710335	87.60708755
2192	87.60196745	87.60195954
2193	87.59560683	87.59561473
2194	87.58966498	87.58966498
2195	87.5835414	87.5835335
2196	87.5772835	87.5772914
2197	87.57188685	87.57188685
2198	87.56581858	87.56581858
2199	87.56051675	87.56050885
2200	87.55372946	87.55372946
2201	87.54525917	87.54525126
2202	87.53874842	87.53874842
2203	87.53383375	87.53382585
2204	87.52717288	87.52718078
2205	87.52203698	87.52203698
2206	87.51568426	87.51569216
2207	87.50951327	87.50951327
2208	87.50120101	87.50121681
2209	87.4937263	87.4937342
2210	87.48715234	87.48716024
2211	87.48129741	87.48130531
2212	87.47598767	87.47599558
2213	87.4704646	87.4704567
2214	87.46178887	87.46180468
2215	87.45614728	87.45614728
2216	87.44847503	87.44846713
2217	87.44224083	87.44223293
2218	87.43625158	87.43625158
2219	87.42908502	87.42908502
2220	87.42420986	87.42420196
2221	87.41847345	87.41846555
2222	87.41292668	87.41292668
2223	87.40817004	87.40817004
2224	87.40289981	87.40290771
2225	87.39751106	87.39749526
2226	87.39115044	87.39115834
2227	87.38484513	87.38485303
2228	87.37903761	87.37904551
2229	87.37319848	87.37318268
2230	87.36799147	87.36799147
2231	87.36150442	87.36151233
2232	87.35421144	87.35421934
2233	87.34927307	87.34927307
2234	87.33876422	87.33876422
2235	87.33227718	87.33227718
2236	87.32311157	87.32311947
2237	87.31747788	87.31747788
2238	87.311939	87.3119469
2239	87.30614728	87.30613148
2240	87.30087705	87.30089286
2241	87.29187737	87.29188527
2242	87.28390487	87.28389697
2243	87.27793932	87.27793142
2244	87.27144437	87.27144437
2245	87.26524968	87.26524968
2246	87.25841498	87.25841498
2247	87.25244943	87.25245733
2248	87.2465787	87.2465787
2249	87.23972819	87.23972029
2250	87.23271176	87.23272756
2251	87.22696745	87.22695954
2252	87.21992731	87.21992731
2253	87.21483091	87.21484671
2254	87.20880215	87.20880215
2255	87.19918616	87.19918616
2256	87.19378161	87.19379741
2257	87.18810841	87.18810051
2258	87.18040455	87.18041245
2259	87.17175253	87.17176043
2260	87.1624763	87.16246049
2261	87.15640803	87.15640013
2262	87.1500237	87.15003951
2263	87.14474558	87.14476138
2264	87.13611726	87.13611726
2265	87.13090234	87.13090234
2266	87.12532396	87.12532396
2267	87.11808628	87.11807838
2268	87.11144121	87.11144121
2269	87.10613938	87.10613148
2270	87.09990518	87.09990518
2271	87.09326011	87.09326802
2272	87.08710493	87.08710493
2273	87.08175569	87.08174779
2274	87.07511062	87.07512642
2275	87.06965076	87.06965866
2276	87.06444374	87.06445164
2277	87.05835967	87.05835967
2278	87.0528129	87.05279709
2279	87.04640487	87.04640487
2280	87.04130847	87.04131637
2281	87.03611726	87.03611726
2282	87.02936947	87.02936947
2283	87.02371997	87.02372788
2284	87.0176201	87.0176201
2285	87.01205752	87.01204962
2286	87.00470923	87.00470923
2287	86.99890961	86.99890171
2288	86.99418458	86.99417668
2289	86.98822693	86.98822693
2290	86.9823878	86.9823799
2291	86.97564791	86.97564791
2292	86.96959545	86.96960335
2293	86.96393805	86.96393805
2294	86.95862042	86.95862832
2295	86.95392699	86.95392699
2296	86.94405025	86.94405815
2297	86.93900917	86.93901707
2298	86.93083123	86.93082332
2299	86.92401233	86.92402023
2300	86.91890803	86.91890013
2301	86.91324273	86.91323483
2302	86.90556258	86.90557048
2303	86.90030025	86.90030815
2304	86.89313369	86.89313369
2305	86.88795828	86.88795828
2306	86.87989886	86.87989886
2307	86.87409924	86.87409924
2308	86.86664823	86.86664033
2309	86.86176517	86.86176517
2310	86.85529393	86.85529393
2311	86.85024494	86.85025284
2312	86.84536188	86.84536979
2313	86.83934893	86.83934893
2314	86.83436315	86.83435525
2315	86.8267304	86.8267225
2316	86.82123894	86.82123894
2317	86.81529709	86.81529709
2318	86.80951327	86.80951327
2319	86.80188843	86.80189633
2320	86.79574115	86.79575695
2321	86.79078698	86.79078698
2322	86.78477402	86.78476612
2323	86.77933786	86.77932996
2324	86.77261378	86.77260588
2325	86.76729614	86.76729614
2326	86.76227086	86.76227086
2327	86.75677149	86.75677939
2328	86.75146176	86.75146176
2329	86.74457965	86.74457965
2330	86.73672566	86.73672566
2331	86.73111568	86.73112358
2332	86.72583755	86.72582965
2333	86.72116783	86.72116783
2334	86.71634008	86.71634008
2335	86.71089602	86.71089602
2336	86.7033818	86.70337389
2337	86.69789823	86.69789823
2338	86.69172724	86.69171934
2339	86.68614096	86.68614096
2340	86.67882427	86.67883217
2341	86.67195796	86.67195796
2342	86.66537611	86.66537611
2343	86.65701643	86.65700063
2344	86.65215708	86.65214128
2345	86.6465708	86.64655499
2346	86.64097661	86.64099241
2347	86.63576169	86.63575379
2348	86.63038875	86.63040455
2349	86.6250079	86.6250079
2350	86.61883692	86.61884482
2351	86.61246049	86.61244469
2352	86.60695322	86.60695322
2353	86.59935999	86.59936789
2354	86.59353666	86.59354456
2355	86.58681258	86.58680468
2356	86.58072851	86.58072061
2357	86.57454962	86.57454962
2358	86.56946903	86.56946903
2359	86.56389855	86.56390645
2360	86.55880215	86.55881005
2361	86.55201485	86.55201485
2362	86.54615992	86.54615202
2363	86.54151391	86.54151391
2364	86.53536662	86.53538243
2365	86.52959071	86.52959071
2366	86.52359355	86.52358565
2367	86.51784134	86.51784134
2368	86.51302939	86.51303729
2369	86.5079804	86.5079725
2370	86.50192004	86.50191214
2371	86.49539349	86.49540139
2372	86.4897835	86.4897835
2373	86.48517699	86.48517699
2374	86.47957491	86.47957491
2375	86.47452592	86.47454172
2376	86.46917668	86.46918458
2377	86.46340076	86.46340076
2378	86.457933	86.457933
2379	86.44976296	86.44975506
2380	86.44496681	86.44496681
2381	86.43994943	86.43995733
2382	86.43489254	86.43489254
2383	86.4295591	86.4295591
2384	86.42460493	86.42460493
2385	86.41908186	86.41908976
2386	86.41401707	86.41401707
2387	86.40858091	86.40858091
2388	86.40344501	86.40344501
2389	86.39645228	86.39646018
2390	86.39076327	86.39077118
2391	86.38430784	86.38430784
2392	86.3789744	86.3789665
2393	86.37307996	86.37308786
2394	86.36377212	86.36378003
2395	86.35835967	86.35835967
2396	86.35230721	86.35231511
2397	86.34574115	86.34574115
2398	86.33949905	86.33949905
2399	86.33214286	86.33214286
2400	86.32701485	86.32700695
2401	86.32206858	86.32206858
2402	86.31670354	86.31669564
2403	86.31153603	86.31152813
2404	86.30426675	86.30427465
2405	86.29737674	86.29737674
2406	86.29217762	86.29218552
2407	86.28679678	86.28678887
2408	86.28019121	86.28019121
2409	86.27404393	86.27405183
2410	86.26650601	86.26650601
2411	86.2613385	86.2613385
2412	86.2545591	86.2545591
2413	86.24967604	86.24966814
2414	86.24245417	86.24246207
2415	86.23744469	86.23743679
2416	86.22966972	86.22966972
2417	86.22413085	86.22413875
2418	86.21866308	86.21865518
2419	86.21370101	86.21370891
2420	86.20719027	86.20719027
2421	86.19968394	86.19968394
2422	86.19310209	86.19310209
2423	86.18732617	86.18732617
2424	86.18247472	86.18247472
2425	86.1744153	86.17439949
2426	86.16847345	86.16848135
2427	86.16299779	86.16299779
2428	86.15690582	86.15691372
2429	86.15192004	86.15192004
2430	86.14463496	86.14462705
2431	86.1391988	86.1391909
2432	86.13429994	86.13430784
2433	86.12604298	86.12605088
2434	86.11769912	86.11770702
2435	86.11271334	86.11271334
2436	86.10728508	86.10728508
2437	86.09780341	86.09780341
2438	86.09096871	86.09098451
2439	86.08497155	86.08496365
2440	86.07944058	86.07944058
2441	86.07416245	86.07417035
2442	86.06850506	86.06848925
2443	86.06274494	86.06273704
2444	86.05489096	86.05489096
2445	86.04961283	86.04961283
2446	86.04273862	86.04273862
2447	86.03660714	86.03660714
2448	86.02925885	86.02925095
2449	86.02393331	86.02394121
2450	86.01921618	86.01921618
2451	86.01321113	86.01321113
2452	86.00779867	86.00779867
2453	86.0016909	86.0016988
2454	85.99463496	85.99463496
2455	85.98960177	85.98960177
2456	85.9829804	85.9829725
2457	85.97764697	85.97764697
2458	85.97188685	85.97188685
2459	85.96738306	85.96739096
2460	85.9607933	85.9608012
2461	85.95611568	85.95610777
2462	85.95025284	85.95026075
2463	85.94413717	85.94413717
2464	85.93840076	85.93840076
2465	85.932933	85.93292509
2466	85.9267225	85.9267304
2467	85.92051201	85.92051201
2468	85.91483881	85.91484671
2469	85.9091024	85.9091182
2470	85.90384008	85.90384008
2471	85.89860145	85.89859355
2472	85.89336283	85.89337073
2473	85.88604614	85.88605405
2474	85.88035714	85.88034134
2475	85.87409924	85.87409924
2476	85.86811789	85.86811789
2477	85.86221555	85.86221555
2478	85.85504109	85.85503319
2479	85.85022914	85.85022914
2480	85.84397914	85.84397914
2481	85.83890645	85.83890645
2482	85.83419722	85.83418932
2483	85.82820796	85.82820796
2484	85.82236094	85.82235303
2485	85.81485461	85.81486252
2486	85.80798831	85.80799621
2487	85.80065582	85.80064791
2488	85.79532238	85.79533028
2489	85.79040771	85.79040771
2490	85.7829804	85.7829804
2491	85.77779709	85.77778919
2492	85.77190265	85.77191056
2493	85.76615834	85.76615834
2494	85.75956068	85.75955278
2495	85.75400601	85.75401391
2496	85.74868047	85.74867257
2497	85.74427149	85.74427149
2498	85.73905657	85.73905657
2499	85.73335177	85.73334387
2500	85.72821587	85.72822377
2501	85.72250316	85.72250316
2502	85.71744627	85.71744627
2503	85.70975032	85.70975032
2504	85.69898072	85.69898072
2505	85.69347345	85.69347345
2506	85.68873262	85.68874052
2507	85.68291719	85.68292509
2508	85.67721239	85.67721239
2509	85.67176833	85.67176833
2510	85.66358249	85.66359039
2511	85.6579646	85.6579804
2512	85.65238622	85.65238622
2513	85.64711599	85.64711599
2514	85.6414507	85.64143489
2515	85.63628319	85.63628319
2516	85.63144753	85.63144753
2517	85.62551359	85.62551359
2518	85.61954014	85.61954014
2519	85.61343236	85.61342446
2520	85.60803571	85.60802781
2521	85.60236252	85.60237042
2522	85.59669722	85.59669722
2523	85.59051833	85.59051833
2524	85.58531922	85.58531131
2525	85.58034924	85.58034134
2526	85.57487358	85.57488148
2527	85.56857617	85.56858407
2528	85.5619311	85.5619311
2529	85.55578382	85.55578382
2530	85.54973135	85.54973135
2531	85.54264381	85.54265171
2532	85.53667826	85.53667035
2533	85.52933786	85.52932996
2534	85.5238543	85.5238543
2535	85.51808628	85.51809418
2536	85.51203382	85.51203382
2537	85.50599716	85.50598135
2538	85.50004741	85.50003951
2539	85.49534608	85.49533818
2540	85.48911188	85.48911188
2541	85.48402339	85.48402339
2542	85.47876896	85.47876896
2543	85.47077276	85.47077276
2544	85.46634008	85.46634798
2545	85.46128319	85.46127528
2546	85.455128	85.455128
2547	85.45033976	85.45033976
2548	85.44507743	85.44508534
2549	85.43987832	85.43987832
2550	85.43325695	85.43325695
2551	85.42812105	85.42812895
2552	85.4232854	85.4232933
2553	85.41611884	85.41612674
2554	85.41115676	85.41115676
2555	85.4045275	85.4045275
2556	85.39898862	85.39898862
2557	85.39182996	85.39182996
2558	85.38442636	85.38442636
2559	85.37937737	85.37938527
2560	85.37294564	85.37295354
2561	85.36810209	85.36809418
2562	85.36264223	85.36265013
2563	85.35705594	85.35704804
2564	85.35122472	85.35122472
2565	85.34646018	85.34646018
2566	85.34151391	85.34150601
2567	85.33599874	85.33599874
2568	85.3300964	85.3300885
2569	85.32516593	85.32515803
2570	85.32010904	85.32010904
2571	85.31525759	85.31525759
2572	85.30857301	85.30857301
2573	85.30351612	85.30351612
2574	85.29727402	85.29727402
2575	85.29225664	85.29226454
2576	85.28715234	85.28714444
2577	85.28219027	85.28219027
2578	85.27638274	85.27637484
2579	85.26970607	85.26971397
2580	85.26449905	85.26449905
2581	85.25801201	85.25801201
2582	85.25270228	85.25271018
2583	85.24805626	85.24805626
2584	85.24360777	85.24359987
2585	85.23844027	85.23845607
2586	85.23080752	85.23079962
2587	85.22529235	85.22529235
2588	85.2181653	85.2181732
2589	85.21335335	85.21334545
2590	85.20805152	85.20804362
2591	85.20293932	85.20293932
2592	85.19776391	85.19777181
2593	85.19293616	85.19292826
2594	85.18753161	85.18753161
2595	85.18230088	85.18228508
2596	85.1761141	85.176122
2597	85.17108881	85.17108881
2598	85.16368521	85.16367731
2599	85.15778287	85.15778287
2600	85.15203856	85.15203856
2601	85.14675253	85.14676833
2602	85.14059735	85.14059735
2603	85.13402339	85.13401549
2604	85.1284371	85.1284371
2605	85.12390961	85.12390961
2606	85.11837073	85.11836283
2607	85.11272124	85.11272124
2608	85.10647914	85.10646334
2609	85.10073483	85.10073483
2610	85.09521966	85.09521966
2611	85.0886615	85.0886615
2612	85.0829804	85.0829804
2613	85.0778129	85.07780499
2614	85.07223451	85.07224241
2615	85.06664823	85.06664033
2616	85.06105405	85.06105405
2617	85.05594185	85.05593394
2618	85.05081384	85.05081384
2619	85.04450063	85.04449273
2620	85.0386378	85.038622
2621	85.0329488	85.0329488
2622	85.02778919	85.02778129
2623	85.02236884	85.02236884
2624	85.01784924	85.01784924
2625	85.01293458	85.01294248
2626	85.00632111	85.00631321
2627	85.00027655	85.00026865
2628	84.99393963	84.99393173
2629	84.9886457	84.9886457
2630	84.98215076	84.98215076
2631	84.97762326	84.97762326
2632	84.9727323	84.9727402
2633	84.9664507	84.96643489
2634	84.96028761	84.96028761
2635	84.95518331	84.95517541
2636	84.94971555	84.94972345
2637	84.94328382	84.94329172
2638	84.93793458	84.93792668
2639	84.93231669	84.93231669
2640	84.9266988	84.9266909
2641	84.92106511	84.92107301
2642	84.91618995	84.91618995
2643	84.91127528	84.91127528
2644	84.9068426	84.90685841
2645	84.90173831	84.9017304
2646	84.89689475	84.89689475
2647	84.88995733	84.88995733
2648	84.88528761	84.88529551
2649	84.87972503	84.87972503
2650	84.87450221	84.87451011
2651	84.86912927	84.86914507
2652	84.86404077	84.86404867
2653	84.85873894	84.85873894
2654	84.85374526	84.85374526
2655	84.84632585	84.84633375
2656	84.83844817	84.83844027
2657	84.83279077	84.83279867
2658	84.82815265	84.82816056
2659	84.82337231	84.82338021
2660	84.81867889	84.81867099
2661	84.81374842	84.81374842
2662	84.80789349	84.80788559
2663	84.8028524	84.8028524
2664	84.79747155	84.79747155
2665	84.79273072	84.79273072
2666	84.7880452	84.7880452
2667	84.78286188	84.78285398
2668	84.77744943	84.77744943
2669	84.77246365	84.77246365
2670	84.76722503	84.76722503
2671	84.76246839	84.76245259
2672	84.75664507	84.75663717
2673	84.75143015	84.75142225
2674	84.74634956	84.74634956
2675	84.74101612	84.74100822
2676	84.73546144	84.73546144
2677	84.72990676	84.72989886
2678	84.72457332	84.72458913
2679	84.71810999	84.71811789
2680	84.71321903	84.71321903
2681	84.70865202	84.70864412
2682	84.70354772	84.70353982
2683	84.69738464	84.69738464
2684	84.69265961	84.69265961
2685	84.68729456	84.68727876
2686	84.68128161	84.6812658
2687	84.67617731	84.67618521
2688	84.67141277	84.67141277
2689	84.66676675	84.66675095
2690	84.6602481	84.6602481
2691	84.65475664	84.65475664
2692	84.64873578	84.64873578
2693	84.64300727	84.64301517
2694	84.63810841	84.63810841
2695	84.63276707	84.63275917
2696	84.62747314	84.62748104
2697	84.62236094	84.62236094
2698	84.61448325	84.61448325
2699	84.60887326	84.60887326
2700	84.60419564	84.60419564
2701	84.59921776	84.59921776
2702	84.59440582	84.59441372
2703	84.58954646	84.58956226
2704	84.58421302	84.58422092
2705	84.57908502	84.57907712
2706	84.57356985	84.57357775
2707	84.5681653	84.568189
2708	84.56344817	84.56344817
2709	84.55813843	84.55813843
2710	84.55252054	84.55253635
2711	84.5465866	84.5465945
2712	84.54067636	84.54067636
2713	84.53573009	84.53573009
2714	84.53045196	84.53045986
2715	84.52259008	84.52259008
2716	84.51807838	84.51807838
2717	84.5124921	84.5125
2718	84.50629741	84.50629741
2719	84.50129583	84.50129583
2720	84.49564633	84.49566214
2721	84.48841656	84.48840866
2722	84.48360461	84.48360461
2723	84.47871365	84.47870575
2724	84.47284292	84.47285082
2725	84.46809418	84.46809418
2726	84.46232617	84.46233407
2727	84.45661346	84.45661346
2728	84.45049779	84.45048989
2729	84.44515645	84.44515645
2730	84.43998104	84.43998894
2731	84.43503477	84.43504267
2732	84.43016751	84.43017541
2733	84.42602718	84.42602718
2734	84.42111252	84.42112832
2735	84.41444374	84.41444374
2736	84.41001896	84.41001896
2737	84.40583913	84.40583913
2738	84.4005452	84.40053729
2739	84.39563843	84.39563053
2740	84.39098451	84.39098451
2741	84.386939	84.386939
2742	84.3823957	84.3824036
2743	84.37692794	84.37692004
2744	84.3721713	84.3721713
2745	84.36737516	84.36738306
2746	84.36141751	84.36143331
2747	84.35658186	84.35658976
2748	84.35190424	84.35190424
2749	84.34693426	84.34692636
2750	84.34161662	84.34160872
2751	84.33682838	84.33684418
2752	84.33138432	84.33139223
2753	84.32724399	84.32723609
2754	84.32286662	84.32285872
2755	84.31823641	84.31824431
2756	84.31301359	84.31302149
2757	84.30714286	84.30714286
2758	84.30259956	84.30259166
2759	84.29561473	84.29560683
2760	84.2903129	84.2903129
2761	84.28570638	84.28569848
2762	84.28135272	84.28135272
2763	84.27654867	84.27653287
2764	84.27170512	84.27171302
2765	84.26688527	84.26687737
2766	84.25901549	84.25900759
2767	84.25362674	84.25363464
2768	84.24917035	84.24917035
2769	84.24435841	84.24436631
2770	84.23981511	84.23981511
2771	84.23535082	84.23535082
2772	84.22794722	84.22795512
2773	84.22285082	84.22285082
2774	84.21581858	84.21581858
2775	84.21040613	84.21041403
2776	84.20591814	84.20591814
2777	84.19909924	84.19910714
2778	84.19209861	84.19209861
2779	84.18671776	84.18670986
2780	84.18323325	84.18322535
2781	84.17863464	84.17864254
2782	84.17417035	84.17416245
2783	84.17011694	84.17011694
2784	84.16581068	84.16581068
2785	84.16201011	84.16201011
2786	84.1573799	84.1573878
2787	84.15305784	84.15305784
2788	84.14921776	84.14920196
2789	84.14575695	84.14575695
2790	84.1409134	84.1409055
2791	84.13712863	84.13712863
2792	84.13300411	84.13300411
2793	84.12943268	84.12943268
2794	84.12534766	84.12533976
2795	84.12070164	84.12070954
2796	84.11720923	84.11720133
2797	84.11310841	84.11311631
2798	84.11005057	84.11005057
2799	84.10158028	84.10158818
2800	84.09803255	84.09802465
2801	84.09216182	84.09216972
2802	84.0875	84.0875079
2803	84.08396018	84.08396018
2804	84.0806811	84.080689
2805	84.07541087	84.07541087
2806	84.07067004	84.07067004
2807	84.06616625	84.06617415
2808	84.06282396	84.06281606
2809	84.05865992	84.05865992
2810	84.05415613	84.05415613
2811	84.05017383	84.05018173
2812	84.04413717	84.04412137
2813	84.04012326	84.04011536
2814	84.03536662	84.03536662
2815	84.03194532	84.03194532
2816	84.02822377	84.02821587
2817	84.02424937	84.02424147
2818	84.02010114	84.02011694
2819	84.01687737	84.01687737
2820	84.01268963	84.01268173
2821	84.0096792	84.0096792
2822	84.00401391	84.00401391
2823	84.00029235	84.00030025
2824	83.9966103	83.9966024
2825	83.99427149	83.99427149
2826	83.98943584	83.98943584
2827	83.98592762	83.98591972
2828	83.98207965	83.98208755
2829	83.9783818	83.9783897
2830	83.97459703	83.97459703
2831	83.97132585	83.97133375
2832	83.96723293	83.96723293
2833	83.96440424	83.96441214
2834	83.96051675	83.96051675
2835	83.95660556	83.95661346
2836	83.95411662	83.95411662
2837	83.9500237	83.95003161
2838	83.94699747	83.94699747
2839	83.94418458	83.94417668
2840	83.94077118	83.94076327
2841	83.9374842	83.9374842
2842	83.93445006	83.93445006
2843	83.93232459	83.93230879
2844	83.92658028	83.92658818
2845	83.92315107	83.92315107
2846	83.91941372	83.91942162
2847	83.91616625	83.91617415
2848	83.91063527	83.91063527
2849	83.90828066	83.90828856
2850	83.90572061	83.9057048
2851	83.90202276	83.90204646
2852	83.89951802	83.89951011
2853	83.8960019	83.89599399
2854	83.89287295	83.89286504
2855	83.88844817	83.88844817
2856	83.88543774	83.88543774
2857	83.88166877	83.88166087
2858	83.87811315	83.87810525
2859	83.87535556	83.87535556
2860	83.8721397	83.8721397
2861	83.86950063	83.86950853
2862	83.86671934	83.86671144
2863	83.86378793	83.86379583
2864	83.86045354	83.86046144
2865	83.85695322	83.85694532
2866	83.85351612	83.85351612
2867	83.85071113	83.85071113
2868	83.84692636	83.84691846
2869	83.84435841	83.84435051
2870	83.84138748	83.84139539
2871	83.83866941	83.83866941
2872	83.83471081	83.83470291
2873	83.83059418	83.83059418
2874	83.82718869	83.82719659
2875	83.82411504	83.82412295
2876	83.82048831	83.8204725
2877	83.81839444	83.81840234
2878	83.81556574	83.81556574
2879	83.81101454	83.81101454
